Title,Company,Experience,Location,Ratings,Salary,Job_Type,Posted,Required Skills,Job Requirment
Tech Lead - Data Engineer,Boston Scientific Corporation,2-5 Yrs,New Delhi,,Not disclosed,,30+ DAYS AGO,"Data Science
Predictive Modeling
Java
Big Data Analytics
Sql Database
Data Analysis
Data Modeling
Etl",are maintained in order to assure Quality System compliance and adherence to the BSC Qu...
Manager - Data Scientist/ ML Engineer,Aegon Life Insurance,4-8 Yrs,Remote,3.9,Not disclosed,PREMIUM,30+ DAYS AGO,,Employment Type: Full TimeProficiency in statistical data analysis and modeling tools s...
Confluent - Data Engineer,Confluent,3-6 Yrs,Bangalore/Bengaluru,,Not disclosed,,18 DAYS AGO,,"Bachelor or advanced degree in Computer Science, Mathematics, Statistics, Engineering, ..."
Data Engineer,Cgi Group,4-8 Yrs,"Chennai, Bangalore/Bengaluru",3.9,"7,00,000 - 17,00,000 PA.",,22 DAYS AGO,"Python
Data Science
Hive
Hadoop
Spark
Tableau
Computer Vision
ETL","Roles and Responsibilities Bachelors degree required; Computer Science, MIS, or Enginee..."
Data Modeling Techniques and Methodologies Digital Data Engineering,Accenture Solutions Pvt Ltd,4-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,28 DAYS AGO,,Educational Qualification : a: Minimum 15 years of full time education Develop and main...
Confluent - Data Engineer,Confluent,3-6 Yrs,Bangalore/Bengaluru,,Not disclosed,,18 DAYS AGO,"IT Skills
Python
Big Data
Salesforce
Data Science
Database Systems
Computer Science
Data Engineer","Bachelor or advanced degree in Computer Science, Mathematics, Statistics, Engineering, ..."
Data Engineer,Cgi Group,4-8 Yrs,"Chennai, Bangalore/Bengaluru",3.9,"7,00,000 - 17,00,000 PA.",,22 DAYS AGO,"Python
Data Science
Hive
Hadoop
Spark
Tableau
Computer Vision
ETL","Roles and Responsibilities Bachelors degree required; Computer Science, MIS, or Enginee..."
Data Modeling Techniques and Methodologies Digital Data Engineering,Accenture Solutions Pvt Ltd,4-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,28 DAYS AGO,"ETL
R
Data Modeling
Big data
communication
analytical
data modelling
Data Science",Educational Qualification : a: Minimum 15 years of full time education Develop and main...
Data Engineer,ORMAE (Operations Research Machine learning & Analytics Experts LLP),2-7 Yrs,Bangalore/Bengaluru,4.8,Not disclosed,,29 DAYS AGO,"Spark
Apache Hadoop
Airflow
Redshift
RDS
Apache Spark
EMR
Java",SQL stronghold is mustAWS Cloud data pipeline experience is mustAdvanced SQL working kn...
Data Engineer,Endless Gain PVT Limited,2-6 Yrs,Bangalore/Bengaluru,,Not disclosed,HOT JOB,22 DAYS AGO,"Big Data
Api Production
ETL
Data Science
Hive
Data Wrangling
Hadoop
Mapreduce",Experience of A / B testing and base statistical methodology beneficial Experience in A...
Engineering Manager - Data Platforms,"Rakuten, Inc.",5-9 Yrs,Bangalore/Bengaluru,4.1,Not disclosed,,30+ DAYS AGO,"Computer science
data science
spark
Hadoop
Technical leadership
Technical architecture
Management
Open source",Job Qualifications and Requirements: * Overall 10 years of experience building distribu...
Azure Data Engineer,"Hitachi Solutions, Ltd",2-8 Yrs,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4.2,Not disclosed,,30+ DAYS AGO,"Azure
Azure Data Factory
Spark Python
Data Modeling
Scala
Python
Power BI
Azure SQL Data Warehouse",Senior Data Engineers are responsible for delivering high quality modern data solutions...
Data Engineer,Eli Lilly and Company,5-10 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,19 DAYS AGO,"Data Science
Life Cycle
Computer Science
Problem Solving
Spark
Data Architecture
Aws
Devops",Bachelor s degree in computer science5 years of experience in the core tools used by th...
Director Data Engineering,ExecBoardinAsia,5-10 Yrs,Bengaluru,,Not disclosed,,30+ DAYS AGO,"data science
Design review
Agile
Director
Data processing
Deployment
Product design
Management",You should have the ability to envision future improvementsAssist the documentation tea...
Global Director - Data Engineering,ExecBoardinAsia,5-10 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,18 DAYS AGO,"Product management
Architect
data science
devops
Machine learning
Production
Agile
Scrum",The Global Data Engineering Guild Lead will be responsible for leading the team of Data...
Data Engineer,C1X Inc.,2-5 Yrs,"Chennai, Bengaluru",,Not disclosed,,30+ DAYS AGO,"process
development
UX
code
Service
Data processing
developing
HTML","Join our team! Location: Chennai , Bangalore Responsibilities Deliver highly scalable a..."
Data Scientist (BE.Chemical Engineer)Female Preferred Gujarat Loction,Acumen Training HR Solutions,2-4 Yrs,"Bharuch, Hyderabad/Secunderabad, Ahmedabad, Ankleshwar, Bangalore/Bengaluru",,Not disclosed,PREMIUM,30+ DAYS AGO,"Data Science
Data Scientist
Machine Learning
Python",We are looking for female candidates having 1 to 2 years of experience as data scientis...
Data Engineer,Class One Exchange.,3-8 Yrs,"Chennai, Bengaluru",,Not disclosed,,30+ DAYS AGO,"process
development
UX
code
Service
Data processing
developing
HTML","Location: Chennai , Bangalore Join our team! Location: Chennai , Bangalore Responsibili..."
Big Data Engineer,FresherMart,2-5 Yrs,Bengaluru,,Not disclosed,,30+ DAYS AGO,"PDF
data science
cassandra
spark
Infrastructure
PHP
Management
Open source",Graduate in Science or Engineering stream with any certificate or diploma in Data Scien...
Data Engineer,jupiter,3-7 Yrs,Bangalore/Bengaluru,,Not disclosed,,30+ DAYS AGO,"Computer science
Object oriented design
data science
Machine learning
CMS
Data structures
HTML
Scheduling",Bachelor s degree in Computer Science or related field Required Skills Programming expe...
"Lead , Data Engineer",Near Pte. Ltd.,6-9 Yrs,Bengaluru,,Not disclosed,,30+ DAYS AGO,"Core Java
data science
cassandra
Analytical
Data structures
Data processing
Product design
big data",Tasks include Designing and implementing our data processing pipelines for different ki...
Data Platform Engineer,Truminds Software Systems Private Limited,4-9 Yrs,"Gurgaon/Gurugram, Bangalore/Bengaluru",4.8,"10,00,000 - 18,00,000 PA.",PREMIUM,18 DAYS AGO,"Kibana
Grafana
Protobuf
ELK
Communication
Influx DB
Kafka
Python",Roles and Responsibilities Elastic / ELK (must have)Influx DB or equivalent experience ...
Data Engineer,PayU Payments Private Limited,4-8 Yrs,"Bangalore/Bengaluru, Mumbai (All Areas)",4.1,Not disclosed,PREMIUM,22 DAYS AGO,"Data Engineering
Data Wrangling
Kafka
Data Science
Airflow
Java
Artificial Intelligence
Spark","AWS (Redshift, Glue, Cloud Formation, Lake Formation), 2+ years of experience B Tech / ..."
Data Engineer,PayU Payments Private Limited,4-8 Yrs,"Bangalore/Bengaluru, Mumbai (All Areas)",4.1,Not disclosed,PREMIUM,22 DAYS AGO,"Data Engineering
Data Wrangling
Kafka
Data Science
Airflow
Java
Artificial Intelligence
Spark","AWS (Redshift, Glue, Cloud Formation, Lake Formation), 2+ years of experience B Tech / ..."
Data Python Engineer,Xpetize Technology Solutions Private Limited,4-9 Yrs,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram",2.8,Not disclosed,,30+ DAYS AGO,"Engineering services
data services
data science
Social service
Medical insurance
Technology solutions
Management
Object oriented programming",Years of Experience : 3-4 Years Job Description 3-4 years of experience in Python scrip...
Data Engineer: Big Data,IBM India Pvt. Limited,0-1 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,13 DAYS AGO,,Minimum 4+ years of experience in Java and multi-threading programming Minimum 4+ years...
Analyst Data Scientist,CAMSDATA TECHNOLOGIES INDIA PVT LTD,3-8 Yrs,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4.3,Not disclosed,,30+ DAYS AGO,"Computer science
Evaluation
Data analysis
Email
Data management
Tools
Information retrieval
Data processing",Required Please Enter Valid Email-I D Invalid Email id Please Enter Skill Please Enter ...
Data Scientist / Data Analyst,Bloom Consulting Services,6-11 Yrs,Bengaluru,4.1,Not disclosed,PREMIUM,30+ DAYS AGO,,"They are looking for a proven technical leader that can excel in a fun, fast-moving sta..."
Big Data (Data Analysis) / Data Warehousing,Allegis Services India Pvt. Ltd.,6-10 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,PREMIUM,30+ DAYS AGO,,Have 6+ years of experience as a Data Analyst mining large scale data and transform dat...
Data Analyst,Trigent Software,8-13 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,30+ DAYS AGO,,Dear CandidatesWe have a Immediate requirement of Data Analyst for one of our Client at...
Data Analyst,Enzen Global Solutions Pvt. Ltd,6-8 Yrs,Bangalore/Bengaluru,4.3,Not disclosed,PREMIUM,22 DAYS AGO,,The responsibilities of the Data Engineer (Technical) include managing the day-to-day a...
Big Data Analysis Tool and Techniques Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,25 DAYS AGO,,Professional Attributes : a: Resource should have good communication skills b: Resource...
Big Data Analysis Tool and Techniques Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,26 DAYS AGO,,Educational Qualification : 15 Yrs of full time education Professional Attributes : A T...
Big Data Analysis Tool and Techniques Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,28 DAYS AGO,,Educational Qualification : A : Minimum of 15 years full time education Must Have Skill...
Big Data Analysis Tool and Techniques Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,29 DAYS AGO,,Educational Qualification : Minimum 15 years of full time education Must Have Skills : ...
Data Analyst,Cleartrip,2-4 Yrs,"Bangalore/Bengaluru
(WFH during Covid)",4.0,Not disclosed,HOT JOB,3 DAYS AGO,"Product Strategy
Excel
Power Bi
Product Marketing
Data Analysis
Product Adoption
Tableau
Analytics","As a requirement, the candidate needs to be excellent in handling & integrating data fr..."
BI Developer / Senior Data Analyst,Brandmuscle,3-6 Yrs,Bangalore/Bengaluru,3.2,Not disclosed,,30+ DAYS AGO,"Manager Quality Assurance
Data modeling
Business analysis
XML
Data Analyst
JSON
SSIS
Business intelligence",Overview We are looking for a Business Intelligence (BI) Developer to create and manage...
Data Analyst,Novel Office,0-3 Yrs,Bangalore/Bengaluru,,Not disclosed,HOT JOB,8 DAYS AGO,,Good communication & comprehending skills3 Years of experience
Data Analyst,Allegis Services India Pvt. Ltd.,2-5 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,HOT JOB,19 DAYS AGO,,Responsibility of resource include requirement gathering from Business Resource should ...
Data Analyst,Allegis Services India Pvt. Ltd.,3-5 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,HOT JOB,19 DAYS AGO,,PowerBI (Analyzing and Visualizing Data with Microsoft Power BI) Certified PowerBI Azur...
Business Data Analyst,Trigent Software,3-5 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,20 DAYS AGO,,Dear CandidatesWe have a Immediate requirement of Business Data Analyst for one of our ...
Business Data Analyst,Trigent Software,3-5 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,HOT JOB,20 DAYS AGO,,Dear CandidatesWe have a Immediate requirement of Business Data Analyst for one of our ...
Associate Data Analyst / Data Analyst,Muthoot Finance Ltd,0-3 Yrs,Ernakulam,3.6,Not disclosed,HOT JOB,26 DAYS AGO,,"The incumbent should have experience in similar field , with capacity to procure , in-d..."
Data Analyst (SQL) Bangalore,Talent Corner HR Services Pvt Ltd,0-3 Yrs,Bangalore/Bengaluru,,"2,50,000 - 4,50,000 PA.",,30+ DAYS AGO,,ready to work in shiftsfresher - 2 yr exp as data analystimmediate joiner preferred
Data Analyst,Allegis Services India Pvt. Ltd.,5-8 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,PREMIUM,30+ DAYS AGO,,PowerBI (Analyzing and Visualizing Data with Microsoft Power BI) Certified PowerBI Azur...
Data Analyst,Talent Corner HR Services Pvt Ltd,0-1 Yrs,Bangalore/Bengaluru,,Not disclosed,,30+ DAYS AGO,"SQL
Data Analysis","Roles and Responsibilities Freshers with good Knowledge in Basic programming , SQL"
Data Analyst / Scientist,Blisaura Events Studio Pvt Ltd,2-5 Yrs,Bengaluru,,Not disclosed,,30+ DAYS AGO,"Analytical skills
Statistical analysis
Sales
Predictive modeling
Data Analyst
Data mining
Predictive analytics
Monitoring","Very strong analytical skills - basic understanding of Cohort Analysis, Funnelling and ..."
Operations Data Analyst,Advanced Computer Software Group,2-5 Yrs,Bengaluru,,Not disclosed,,30+ DAYS AGO,"Administration
Data analysis
Usage
Focus
Relationship
Data Analyst
JIRA
Business Executive","The role will be mostly focussed on data analysis. We want to set-up our systems (RACE,..."
"BUSINESS ANALYST II,QUALITY DATA SYSTEMS",Rockwell Automation,3-6 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,30+ DAYS AGO,"advanced analytics
Automation
Business Analyst
Machine learning
Data collection
Analyst II","Job Description The Business Analyst will be responsible to turn data into information,..."
Associate Data Quality Assurance Analyst,Morningstar,0-2 Yrs,Navi Mumbai,4.2,Not disclosed,HOT JOB,6 DAYS AGO,"Accounting
Financial Statement Analysis
Quality Assurance
BPO
process improvement
QA
Financial Statements
RCA",Business Title: Associate Data Quality Assurance AnalystCTC: 3 - 4 LPAShift: GeneralThe...
Hiring - Data Research Analyst - Equity Operations,Morningstar,0-2 Yrs,Mumbai(Sector 30A Vashi),4.2,"3,00,000 - 4,00,000 PA.",HOT JOB,7 DAYS AGO,"Data Research
Financial Analysis
Finance
Research Analysis
Fundamentals
Equity
Data Collection","Title: Data Research Analyst, Equity OperationsTeam : Fundamentals & Non fundamentalsSh..."
"Market Data Business Analyst,",Luxoft,2-6 Yrs,Bangalore/Bengaluru,4.4,Not disclosed,PREMIUM,30+ DAYS AGO,"Publishing
Excel
Bloomberg
Fixed income
market data
QlikView
Murex
RPM",2 years minimum experience in Market Data You will be required to gather business requi...
Senior Data Scientist–(Exp In SQL/Python) 3-5 yrs,KP HR AND INFRA SERVICES,3-7 Yrs,Pune(Viman Nagar +1),,"10,00,000 - 12,00,000 PA.",,6 DAYS AGO,"Data Science
PYTHON
Machine Learning
SQL","Machine learning alorithms (Linear Regression, Logistic regression, Random Forest, XGBo..."
"Senior Software , Data analytics",Schneider Electric India Pvt. Ltd.,6-8 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,6 DAYS AGO,"Communication Skills
Nosql
Software Engineering
Data Analyst
Informatica
Data Analytics
Ms Sql
Machine Learning",We are seeking out professionals with Software Development experience in Product Develo...
Senior Platform Engineer- Machine Learning Platform,jupiter,3-7 Yrs,Bangalore/Bengaluru,,Not disclosed,,,"Data Science
Java
Artificial Intelligence
C + +
Computer Science
Big Data
Spark
Distributed Systems",It is only a new beginningHave experience building large scale data driven systems or p...
Senior QA Engineer,Altair Engineering,3-7 Yrs,Bangalore/Bengaluru,3.6,Not disclosed,,5 DAYS AGO,"Data Science
Performance Testing
Regression Testing
Software Development
Software Engineering
Software Testing
Javascript
Automation Testing","Altair seeks Software QA Engineers to validate enterprise web application platform UIs,..."
Intern Data Analyst,Outsource Big Data,0-1 Yrs,Bengaluru,5.0,Not disclosed,,30+ DAYS AGO,"Automation
Data management
Analytical
Data mining
Project delivery
Digital marketing
Analytics
SQL",Good understanding / experience in web data extraction dimensional data from databases ...
Senior Business Analyst - Analytics Consulting | Tiger Analytics |,Tiger Analytics India LLP,2-5 Yrs,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",3.8,Not disclosed,HOT JOB,11 DAYS AGO,"IT Skills
Python
Machine Learning
Big Data
Tableau
Business Intelligence
Business Analytics
Power Bi",MBA from reputed institute preferred Appreciation of different types of Statistical / M...
Sr Research Analyst I,IHS Markit,2-5 Yrs,Bangalore/Bengaluru,4.1,Not disclosed,PREMIUM,30+ DAYS AGO,"IT Skills
Python
Data Science
Cloud
Big Data
AWS
Cloud computing
Data analysis",Summary The Agribusiness Intelligence (Agri ) team at IHS Markit is seeking candidates ...
Python Developer - Data Analysis - SQL/Flask/Django,GA Staffing Solutions,4-8 Yrs,Kochi/Cochin,,Not disclosed,PREMIUM,28 DAYS AGO,"Flask
bash
OOPs
written communication
verbal
linux
API Frameworks
Python",Requirements : - Expert in Python with data analysis workflows / data science experienc...
Senior Data Analyst - CRM,GO-JEK India,3-6 Yrs,Bangalore/Bengaluru,4.5,Not disclosed,,4 DAYS AGO,"BigQuery
communication
Shell
R
data visualisation
Google Data Studio
Data Warehouse
SQL",Expert in SQL and strong experience with a data visualisation and dashboarding tool (e....
